name,time,tem
BK,2020-03-09T09:10:05.397284,38.625
AUX,2020-03-09T09:10:06.316238,84.875
MT,2020-03-09T09:10:07.273895,82.25
HLT,2020-03-09T09:10:08.155430,82.9375
BK,2020-03-09T09:10:10.116650,38.625
AUX,2020-03-09T09:10:11.035517,84.875
MT,2020-03-09T09:10:11.994581,82.25
HLT,2020-03-09T09:10:12.953936,82.9375
BK,2020-03-09T09:10:14.857113,38.625
AUX,2020-03-09T09:10:15.755355,84.9375
MT,2020-03-09T09:10:16.715533,82.25
HLT,2020-03-09T09:10:17.673920,83.0
BK,2020-03-09T09:10:19.560112,38.6875
AUX,2020-03-09T09:10:20.476176,84.9375
MT,2020-03-09T09:10:21.434319,82.25
HLT,2020-03-09T09:10:22.396144,83.0625
BK,2020-03-09T09:10:24.356793,38.6875
MT,2020-03-09T09:10:26.217239,82.3125
HLT,2020-03-09T09:10:27.115149,83.125
BK,2020-03-09T09:10:29.077208,38.6875
MT,2020-03-09T09:10:30.937235,82.375
HLT,2020-03-09T09:10:31.996222,83.125
BK,2020-03-09T09:10:33.957258,38.75
MT,2020-03-09T09:10:35.817228,82.375
HLT,2020-03-09T09:10:36.714985,83.1875
BK,2020-03-09T09:10:38.678312,38.75
AUX,2020-03-09T09:10:39.594481,85.0625
MT,2020-03-09T09:10:40.555476,82.4375
HLT,2020-03-09T09:10:41.514133,83.1875
BK,2020-03-09T09:10:43.476738,38.75
AUX,2020-03-09T09:10:44.482090,85.125
MT,2020-03-09T09:10:45.452282,82.5
HLT,2020-03-09T09:10:46.394574,83.25
BK,2020-03-09T09:10:48.356687,38.75
AUX,2020-03-09T09:10:49.275445,85.125
MT,2020-03-09T09:10:50.235494,82.5625
HLT,2020-03-09T09:10:51.214513,83.25
BK,2020-03-09T09:10:53.156662,38.8125
AUX,2020-03-09T09:10:54.073798,85.1875
MT,2020-03-09T09:10:54.953870,82.625
HLT,2020-03-09T09:10:55.835701,83.3125
BK,2020-03-09T09:10:57.796658,38.8125
AUX,2020-03-09T09:10:58.714573,85.25
MT,2020-03-09T09:10:59.673947,82.625
HLT,2020-03-09T09:11:00.557449,83.3125
BK,2020-03-09T09:11:02.516546,38.875
AUX,2020-03-09T09:11:03.434561,85.25
MT,2020-03-09T09:11:04.394520,82.6875
HLT,2020-03-09T09:11:05.356089,83.375
BK,2020-03-09T09:11:07.357504,38.875
AUX,2020-03-09T09:11:08.314682,85.25
MT,2020-03-09T09:11:09.274638,82.6875
HLT,2020-03-09T09:11:10.237833,83.4375
BK,2020-03-09T09:11:12.237259,38.9375
AUX,2020-03-09T09:11:13.193768,85.3125
MT,2020-03-09T09:11:14.154362,82.6875
HLT,2020-03-09T09:11:15.114308,83.4375
BK,2020-03-09T09:11:17.118740,38.9375
AUX,2020-03-09T09:11:18.086429,85.375
MT,2020-03-09T09:11:19.039375,82.75
HLT,2020-03-09T09:11:19.994156,83.5
BK,2020-03-09T09:11:21.998714,38.9375
AUX,2020-03-09T09:11:22.954527,85.4375
MT,2020-03-09T09:11:23.914352,82.75
HLT,2020-03-09T09:11:24.873931,83.5
BK,2020-03-09T09:11:26.758788,38.9375
AUX,2020-03-09T09:11:27.673891,85.4375
MT,2020-03-09T09:11:28.555744,82.8125
HLT,2020-03-09T09:11:29.513237,83.5625
BK,2020-03-09T09:11:31.398933,38.9375
AUX,2020-03-09T09:11:32.314446,85.5
MT,2020-03-09T09:11:33.274120,82.875
HLT,2020-03-09T09:11:34.234245,83.625
BK,2020-03-09T09:11:36.198880,39.0625
AUX,2020-03-09T09:11:37.116365,85.5625
MT,2020-03-09T09:11:38.073955,82.9375
HLT,2020-03-09T09:11:38.953885,83.6875
BK,2020-03-09T09:11:40.837200,39.0
AUX,2020-03-09T09:11:41.755586,85.5625
MT,2020-03-09T09:11:42.714574,83.0
HLT,2020-03-09T09:11:43.675493,83.75
BK,2020-03-09T09:11:45.637257,39.0625
AUX,2020-03-09T09:11:46.554958,85.625
MT,2020-03-09T09:11:47.514637,83.0
HLT,2020-03-09T09:11:48.474017,83.75
BK,2020-03-09T09:11:50.457774,39.0625
AUX,2020-03-09T09:11:51.355546,85.625
MT,2020-03-09T09:11:52.315405,83.0
HLT,2020-03-09T09:11:53.294445,83.75
BK,2020-03-09T09:11:55.237695,39.0625
AUX,2020-03-09T09:11:56.155869,85.625
MT,2020-03-09T09:11:57.115885,83.0625
HLT,2020-03-09T09:11:58.074512,83.8125
BK,2020-03-09T09:12:00.037887,39.125
AUX,2020-03-09T09:12:00.956366,85.6875
MT,2020-03-09T09:12:01.914553,83.0625
HLT,2020-03-09T09:12:02.873702,83.875
BK,2020-03-09T09:12:04.761236,39.1875
AUX,2020-03-09T09:12:05.675933,85.6875
MT,2020-03-09T09:12:06.634593,83.0625
HLT,2020-03-09T09:12:07.594917,83.875
BK,2020-03-09T09:12:09.557059,39.1875
AUX,2020-03-09T09:12:10.476124,85.75
MT,2020-03-09T09:12:11.435490,83.1875
HLT,2020-03-09T09:12:12.394623,83.9375
BK,2020-03-09T09:12:14.357028,39.1875
AUX,2020-03-09T09:12:15.275535,85.8125
MT,2020-03-09T09:12:16.234653,83.25
HLT,2020-03-09T09:12:17.194469,83.9375
BK,2020-03-09T09:12:19.156985,39.1875
AUX,2020-03-09T09:12:20.073492,85.875
MT,2020-03-09T09:12:20.956643,83.3125
HLT,2020-03-09T09:12:21.913927,84.0
BK,2020-03-09T09:12:23.797351,39.1875
AUX,2020-03-09T09:12:24.715654,85.875
MT,2020-03-09T09:12:26.181402,83.3125
HLT,2020-03-09T09:12:27.999987,84.0625
BK,2020-03-09T09:12:30.012583,39.25
AUX,2020-03-09T09:12:30.998253,85.875
MT,2020-03-09T09:12:31.952778,83.375
HLT,2020-03-09T09:12:32.920004,84.125
BK,2020-03-09T09:12:35.835613,39.25
AUX,2020-03-09T09:12:36.829496,85.9375
MT,2020-03-09T09:12:37.787714,83.4375
HLT,2020-03-09T09:12:39.701983,84.125
BK,2020-03-09T09:12:41.676204,39.3125
AUX,2020-03-09T09:12:43.548387,86.0
MT,2020-03-09T09:12:44.507290,83.4375
HLT,2020-03-09T09:12:45.493673,84.1875
BK,2020-03-09T09:12:47.430191,39.25
AUX,2020-03-09T09:12:48.342998,86.0625
MT,2020-03-09T09:12:49.274867,83.5
HLT,2020-03-09T09:12:50.234620,84.25
BK,2020-03-09T09:12:53.958911,39.25
AUX,2020-03-09T09:12:54.873926,86.0625
MT,2020-03-09T09:12:55.760237,83.5
HLT,2020-03-09T09:12:56.734416,84.25
BK,2020-03-09T09:12:58.677022,39.3125
AUX,2020-03-09T09:12:59.592291,86.125
MT,2020-03-09T09:13:00.476207,83.5625
HLT,2020-03-09T09:13:01.434046,84.25
BK,2020-03-09T09:13:03.396894,39.3125
AUX,2020-03-09T09:13:04.317024,86.1875
MT,2020-03-09T09:13:05.274773,83.5625
HLT,2020-03-09T09:13:06.235814,84.3125
BK,2020-03-09T09:13:08.197188,39.375
AUX,2020-03-09T09:13:09.116140,86.25
MT,2020-03-09T09:13:10.074866,83.625
HLT,2020-03-09T09:13:11.035647,84.375
BK,2020-03-09T09:13:13.004169,39.375
AUX,2020-03-09T09:13:13.993925,86.25
MT,2020-03-09T09:13:14.874508,83.6875
HLT,2020-03-09T09:13:15.836012,84.375
BK,2020-03-09T09:13:17.796748,39.4375
AUX,2020-03-09T09:13:18.725175,86.25
MT,2020-03-09T09:13:19.676189,83.75
HLT,2020-03-09T09:13:20.636119,84.4375
BK,2020-03-09T09:13:22.598066,39.4375
AUX,2020-03-09T09:13:23.514635,86.3125
MT,2020-03-09T09:13:24.513844,83.75
HLT,2020-03-09T09:13:25.435776,84.4375
BK,2020-03-09T09:13:27.396719,39.375
AUX,2020-03-09T09:13:28.314785,86.3125
MT,2020-03-09T09:13:29.275930,83.8125
HLT,2020-03-09T09:13:30.273960,84.5
BK,2020-03-09T09:13:32.198735,39.4375
AUX,2020-03-09T09:13:33.115637,86.375
MT,2020-03-09T09:13:34.074557,83.75
HLT,2020-03-09T09:13:35.033900,84.5
BK,2020-03-09T09:13:36.918240,39.4375
AUX,2020-03-09T09:13:37.853998,86.4375
MT,2020-03-09T09:13:38.796866,83.8125
HLT,2020-03-09T09:13:39.755662,84.5625
BK,2020-03-09T09:13:41.739079,39.5
AUX,2020-03-09T09:13:42.634114,86.5
MT,2020-03-09T09:13:43.595291,83.9375
HLT,2020-03-09T09:13:44.553080,84.625
BK,2020-03-09T09:13:46.440449,39.5
AUX,2020-03-09T09:13:47.374106,86.5625
MT,2020-03-09T09:13:48.314552,84.0
HLT,2020-03-09T09:13:49.355737,84.625
BK,2020-03-09T09:13:51.316927,39.5625
AUX,2020-03-09T09:13:52.255480,86.5625
MT,2020-03-09T09:13:53.194591,84.0625
HLT,2020-03-09T09:13:54.153873,84.6875
BK,2020-03-09T09:13:56.036938,39.5625
AUX,2020-03-09T09:13:56.955427,86.625
MT,2020-03-09T09:13:57.913986,84.0625
HLT,2020-03-09T09:13:58.874186,84.6875
BK,2020-03-09T09:14:00.837229,39.5625
AUX,2020-03-09T09:14:01.755778,86.625
MT,2020-03-09T09:14:02.714645,84.125
HLT,2020-03-09T09:14:03.694396,84.75
BK,2020-03-09T09:14:05.639380,39.5625
AUX,2020-03-09T09:14:06.555311,86.6875
MT,2020-03-09T09:14:07.524648,84.0625
HLT,2020-03-09T09:14:08.474795,84.8125
BK,2020-03-09T09:14:10.436637,39.625
AUX,2020-03-09T09:14:11.355935,86.6875
MT,2020-03-09T09:14:12.313929,84.125
HLT,2020-03-09T09:14:13.194834,84.8125
BK,2020-03-09T09:14:15.158047,39.625
AUX,2020-03-09T09:14:16.075764,86.75
MT,2020-03-09T09:14:17.034447,84.0625
HLT,2020-03-09T09:14:17.994787,84.875
BK,2020-03-09T09:14:19.957781,39.6875
AUX,2020-03-09T09:14:20.955706,86.8125
MT,2020-03-09T09:14:21.915385,84.125
HLT,2020-03-09T09:14:23.134047,84.875
BK,2020-03-09T09:14:25.108533,39.6875
AUX,2020-03-09T09:14:25.995565,86.8125
MT,2020-03-09T09:14:26.955120,84.1875
HLT,2020-03-09T09:14:27.914649,84.9375
BK,2020-03-09T09:14:29.917128,39.75
AUX,2020-03-09T09:14:30.875800,86.875
MT,2020-03-09T09:14:31.833947,84.25
BK,2020-03-09T09:14:34.659998,39.75
AUX,2020-03-09T09:14:35.598057,86.875
MT,2020-03-09T09:14:36.553994,84.3125
BK,2020-03-09T09:14:39.379135,39.75
AUX,2020-03-09T09:14:40.314530,86.9375
MT,2020-03-09T09:14:41.276030,84.375
HLT,2020-03-09T09:14:42.233920,85.0625
BK,2020-03-09T09:14:44.122578,39.75
AUX,2020-03-09T09:14:45.034944,86.9375
MT,2020-03-09T09:14:46.015915,84.375
HLT,2020-03-09T09:14:46.954711,85.0625
BK,2020-03-09T09:14:48.917381,39.8125
AUX,2020-03-09T09:14:49.834955,86.9375
MT,2020-03-09T09:14:50.795628,84.375
HLT,2020-03-09T09:14:51.834052,85.125
BK,2020-03-09T09:14:53.797807,39.8125
AUX,2020-03-09T09:14:54.716200,86.9375
MT,2020-03-09T09:14:55.676370,84.375
HLT,2020-03-09T09:14:56.634077,85.1875
BK,2020-03-09T09:14:58.598025,39.875
AUX,2020-03-09T09:14:59.513857,87.0
MT,2020-03-09T09:15:00.394346,84.375
HLT,2020-03-09T09:15:01.355533,85.25
BK,2020-03-09T09:15:03.324205,39.875
AUX,2020-03-09T09:15:04.234626,87.0
MT,2020-03-09T09:15:05.194505,84.4375
HLT,2020-03-09T09:15:06.156119,85.3125
BK,2020-03-09T09:15:08.136369,39.875
AUX,2020-03-09T09:15:09.034612,87.0625
MT,2020-03-09T09:15:09.995956,84.5
HLT,2020-03-09T09:15:10.955914,85.25
BK,2020-03-09T09:15:12.916921,39.9375
AUX,2020-03-09T09:15:13.834602,87.125
MT,2020-03-09T09:15:14.796553,84.5625
HLT,2020-03-09T09:15:15.756312,85.3125
BK,2020-03-09T09:15:17.717326,39.9375
AUX,2020-03-09T09:15:18.634884,87.1875
MT,2020-03-09T09:15:19.594190,84.625
HLT,2020-03-09T09:15:20.558178,85.375
BK,2020-03-09T09:15:22.516654,39.9375
AUX,2020-03-09T09:15:23.434915,87.25
MT,2020-03-09T09:15:24.393703,84.625
HLT,2020-03-09T09:15:25.274706,85.375
BK,2020-03-09T09:15:27.239009,39.9375
AUX,2020-03-09T09:15:28.154514,87.25
MT,2020-03-09T09:15:29.115980,84.625
HLT,2020-03-09T09:15:30.094569,85.4375
BK,2020-03-09T09:15:32.038228,40.0
AUX,2020-03-09T09:15:32.953341,87.3125
MT,2020-03-09T09:15:33.834483,84.6875
HLT,2020-03-09T09:15:34.794756,85.4375
BK,2020-03-09T09:15:36.760060,40.0
AUX,2020-03-09T09:15:37.674164,87.3125
MT,2020-03-09T09:15:38.634525,84.75
HLT,2020-03-09T09:15:39.594699,85.4375
BK,2020-03-09T09:15:41.557401,40.0
AUX,2020-03-09T09:15:42.474311,87.3125
MT,2020-03-09T09:15:43.434055,84.8125
HLT,2020-03-09T09:15:44.394367,85.5
BK,2020-03-09T09:15:46.356687,40.0625
AUX,2020-03-09T09:15:47.277691,87.375
MT,2020-03-09T09:15:48.233945,84.875
HLT,2020-03-09T09:15:49.114343,85.5625
BK,2020-03-09T09:15:51.076626,40.125
AUX,2020-03-09T09:15:52.006737,87.375
MT,2020-03-09T09:15:52.954725,84.9375
HLT,2020-03-09T09:15:53.913876,85.625
BK,2020-03-09T09:15:55.796962,40.0625
AUX,2020-03-09T09:15:56.715630,87.375
MT,2020-03-09T09:15:57.674164,84.9375
HLT,2020-03-09T09:15:58.633987,85.6875
BK,2020-03-09T09:16:00.518883,40.125
AUX,2020-03-09T09:16:01.435594,87.4375
MT,2020-03-09T09:16:02.395373,84.9375
HLT,2020-03-09T09:16:03.436128,85.6875
BK,2020-03-09T09:16:05.397441,40.125
AUX,2020-03-09T09:16:06.314725,87.5
MT,2020-03-09T09:16:07.274635,84.9375
HLT,2020-03-09T09:16:08.234479,85.75
BK,2020-03-09T09:16:10.216948,40.125
AUX,2020-03-09T09:16:11.115503,87.5625
HLT,2020-03-09T09:16:13.017228,85.75
BK,2020-03-09T09:16:14.916668,40.125
AUX,2020-03-09T09:16:15.836659,87.625
HLT,2020-03-09T09:16:17.737215,85.8125
BK,2020-03-09T09:16:19.637457,40.1875
AUX,2020-03-09T09:16:20.558678,87.6875
HLT,2020-03-09T09:16:22.457454,85.875
BK,2020-03-09T09:16:24.356916,40.1875
AUX,2020-03-09T09:16:25.274949,87.6875
MT,2020-03-09T09:16:26.237321,85.0625
HLT,2020-03-09T09:16:27.195020,85.875
BK,2020-03-09T09:16:29.156878,40.1875
AUX,2020-03-09T09:16:30.073516,87.75
MT,2020-03-09T09:16:30.955532,85.125
HLT,2020-03-09T09:16:31.934616,85.875
BK,2020-03-09T09:16:33.876956,40.1875
AUX,2020-03-09T09:16:34.794565,87.75
MT,2020-03-09T09:16:35.755463,85.1875
HLT,2020-03-09T09:16:36.714628,85.9375
BK,2020-03-09T09:16:38.678320,40.25
AUX,2020-03-09T09:16:39.594172,87.8125
MT,2020-03-09T09:16:40.555463,85.25
HLT,2020-03-09T09:16:41.514640,86.0
BK,2020-03-09T09:16:43.476342,40.25
AUX,2020-03-09T09:16:44.394168,87.8125
MT,2020-03-09T09:16:45.354430,85.3125
HLT,2020-03-09T09:16:46.316103,85.9375
BK,2020-03-09T09:16:48.278912,40.25
AUX,2020-03-09T09:16:49.194116,87.875
MT,2020-03-09T09:16:50.154381,85.3125
HLT,2020-03-09T09:16:51.116288,86.0
BK,2020-03-09T09:16:53.076950,40.25
AUX,2020-03-09T09:16:53.999272,87.875
MT,2020-03-09T09:16:54.956503,85.375
HLT,2020-03-09T09:16:55.915976,86.0625
BK,2020-03-09T09:16:57.877798,40.25
AUX,2020-03-09T09:16:58.794191,87.875
MT,2020-03-09T09:16:59.754013,85.3125
HLT,2020-03-09T09:17:00.636039,86.0625
BK,2020-03-09T09:17:02.596893,40.3125
AUX,2020-03-09T09:17:03.692124,87.875
MT,2020-03-09T09:17:04.687183,85.3125
HLT,2020-03-09T09:17:05.632692,86.125
BK,2020-03-09T09:17:07.568673,40.3125
AUX,2020-03-09T09:17:08.474579,87.9375
MT,2020-03-09T09:17:09.435546,85.375
HLT,2020-03-09T09:17:10.393854,86.1875
BK,2020-03-09T09:17:12.278452,40.375
AUX,2020-03-09T09:17:13.193927,88.0
MT,2020-03-09T09:17:14.074525,85.375
HLT,2020-03-09T09:17:15.073639,86.125
BK,2020-03-09T09:17:17.373253,40.375
AUX,2020-03-09T09:17:18.390050,88.0625
MT,2020-03-09T09:17:19.315416,85.375
HLT,2020-03-09T09:17:20.269733,86.1875
BK,2020-03-09T09:17:22.243716,40.375
AUX,2020-03-09T09:17:23.233544,88.0625
MT,2020-03-09T09:17:24.195039,85.5
HLT,2020-03-09T09:17:25.442889,86.25
BK,2020-03-09T09:17:27.436566,40.4375
AUX,2020-03-09T09:17:28.413987,88.125
MT,2020-03-09T09:17:29.354465,85.625
HLT,2020-03-09T09:17:30.314696,86.25
BK,2020-03-09T09:17:32.278995,40.4375
AUX,2020-03-09T09:17:33.227652,88.125
MT,2020-03-09T09:17:34.186423,85.625
HLT,2020-03-09T09:17:35.114234,86.3125
BK,2020-03-09T09:17:37.079031,40.4375
AUX,2020-03-09T09:17:37.994103,88.1875
MT,2020-03-09T09:17:38.954644,85.625
HLT,2020-03-09T09:17:39.913232,86.3125
BK,2020-03-09T09:17:41.798805,40.4375
AUX,2020-03-09T09:17:42.713860,88.25
MT,2020-03-09T09:17:43.596390,85.625
HLT,2020-03-09T09:17:44.553918,86.375
BK,2020-03-09T09:17:46.518768,40.5
AUX,2020-03-09T09:17:47.435425,88.25
MT,2020-03-09T09:17:48.413893,85.75
HLT,2020-03-09T09:17:49.354311,86.375
BK,2020-03-09T09:17:51.317209,40.5
AUX,2020-03-09T09:17:52.235826,88.3125
MT,2020-03-09T09:17:53.195878,85.8125
HLT,2020-03-09T09:17:54.153788,86.4375
BK,2020-03-09T09:17:56.037217,40.5
AUX,2020-03-09T09:17:56.955033,88.3125
MT,2020-03-09T09:17:57.916357,85.875
HLT,2020-03-09T09:17:58.875726,86.5
BK,2020-03-09T09:18:00.857619,40.5625
AUX,2020-03-09T09:18:01.775500,88.375
MT,2020-03-09T09:18:02.714013,85.9375
HLT,2020-03-09T09:18:03.673841,86.5
BK,2020-03-09T09:18:05.557627,40.5625
AUX,2020-03-09T09:18:06.475455,88.375
MT,2020-03-09T09:18:07.436351,85.9375
HLT,2020-03-09T09:18:08.396128,86.5625
BK,2020-03-09T09:18:10.359218,40.6875
AUX,2020-03-09T09:18:11.275932,88.4375
MT,2020-03-09T09:18:12.233902,85.9375
HLT,2020-03-09T09:18:13.113718,86.625
BK,2020-03-09T09:18:14.997156,40.6875
AUX,2020-03-09T09:18:15.916124,88.4375
MT,2020-03-09T09:18:16.875541,85.9375
HLT,2020-03-09T09:18:17.834963,86.6875
BK,2020-03-09T09:18:19.796838,40.6875
AUX,2020-03-09T09:18:20.718126,88.4375
MT,2020-03-09T09:18:21.673930,86.0
HLT,2020-03-09T09:18:22.555172,86.6875
BK,2020-03-09T09:18:24.516705,40.75
AUX,2020-03-09T09:18:25.434646,88.5
MT,2020-03-09T09:18:26.475570,86.0
HLT,2020-03-09T09:18:27.535126,86.6875
BK,2020-03-09T09:18:29.476606,40.75
AUX,2020-03-09T09:18:30.396117,88.5
MT,2020-03-09T09:18:31.355746,86.0
HLT,2020-03-09T09:18:32.315162,86.75
BK,2020-03-09T09:18:34.276709,40.8125
AUX,2020-03-09T09:18:36.078194,88.5625
MT,2020-03-09T09:18:37.033876,86.0
HLT,2020-03-09T09:18:37.914874,86.8125
BK,2020-03-09T09:18:39.896713,40.75
AUX,2020-03-09T09:18:40.797042,88.625
MT,2020-03-09T09:18:41.753802,86.0
HLT,2020-03-09T09:18:42.640188,86.8125
BK,2020-03-09T09:18:44.597349,40.8125
AUX,2020-03-09T09:18:45.517345,88.625
MT,2020-03-09T09:18:46.476055,86.0625
HLT,2020-03-09T09:18:47.434705,86.8125
BK,2020-03-09T09:18:49.397007,40.8125
AUX,2020-03-09T09:18:50.313887,88.6875
MT,2020-03-09T09:18:51.196830,86.125
HLT,2020-03-09T09:18:52.154653,86.875
BK,2020-03-09T09:18:54.117394,40.8125
AUX,2020-03-09T09:18:55.033955,88.75
MT,2020-03-09T09:18:55.936485,86.125
HLT,2020-03-09T09:18:56.874593,86.9375
BK,2020-03-09T09:18:59.361684,40.875
AUX,2020-03-09T09:19:00.886522,88.75
MT,2020-03-09T09:19:01.867015,86.1875
HLT,2020-03-09T09:19:02.827179,86.9375
BK,2020-03-09T09:19:04.789717,40.875
AUX,2020-03-09T09:19:05.727928,88.8125
MT,2020-03-09T09:19:06.667182,86.1875
HLT,2020-03-09T09:19:07.623841,87.0
BK,2020-03-09T09:19:09.558670,40.875
AUX,2020-03-09T09:19:10.475162,88.875
MT,2020-03-09T09:19:11.456051,86.1875
HLT,2020-03-09T09:19:12.396329,87.0
BK,2020-03-09T09:19:14.356692,40.875
AUX,2020-03-09T09:19:15.274981,88.875
MT,2020-03-09T09:19:16.236053,86.25
HLT,2020-03-09T09:19:17.274239,87.0625
BK,2020-03-09T09:19:19.278030,40.9375
AUX,2020-03-09T09:19:20.234910,88.9375
MT,2020-03-09T09:19:21.195866,86.25
HLT,2020-03-09T09:19:22.234766,87.125
BK,2020-03-09T09:19:24.198785,40.9375
AUX,2020-03-09T09:19:25.114492,88.9375
MT,2020-03-09T09:19:26.077344,86.3125
HLT,2020-03-09T09:19:27.034348,87.125
BK,2020-03-09T09:19:28.997149,40.9375
AUX,2020-03-09T09:19:29.914244,89.0
MT,2020-03-09T09:19:30.875484,86.375
HLT,2020-03-09T09:19:31.834756,87.1875
BK,2020-03-09T09:19:33.797252,41.0
AUX,2020-03-09T09:19:34.714422,89.0
MT,2020-03-09T09:19:35.673991,86.4375
HLT,2020-03-09T09:19:36.556259,87.25
BK,2020-03-09T09:19:38.538897,41.0625
AUX,2020-03-09T09:19:39.434532,89.0625
MT,2020-03-09T09:19:40.393204,86.5
HLT,2020-03-09T09:19:41.276296,87.25
BK,2020-03-09T09:19:43.237667,41.0625
AUX,2020-03-09T09:19:44.154492,89.0625
MT,2020-03-09T09:19:45.114017,86.5
HLT,2020-03-09T09:19:46.076144,87.25
BK,2020-03-09T09:19:48.037308,41.0625
AUX,2020-03-09T09:19:49.035512,89.125
MT,2020-03-09T09:19:49.994551,86.5
HLT,2020-03-09T09:19:50.956190,87.3125
BK,2020-03-09T09:19:52.917768,41.125
AUX,2020-03-09T09:19:53.837553,89.1875
MT,2020-03-09T09:19:54.794451,86.5625
HLT,2020-03-09T09:19:55.756164,87.3125
BK,2020-03-09T09:19:57.716730,41.125
AUX,2020-03-09T09:19:58.636863,89.1875
MT,2020-03-09T09:19:59.614303,86.5625
HLT,2020-03-09T09:20:00.574449,87.375
BK,2020-03-09T09:20:02.518912,41.125
AUX,2020-03-09T09:20:03.436512,89.25
MT,2020-03-09T09:20:04.394472,86.625
HLT,2020-03-09T09:20:05.353856,87.4375
BK,2020-03-09T09:20:07.318862,41.1875
AUX,2020-03-09T09:20:08.234606,89.3125
MT,2020-03-09T09:20:09.194306,86.75
HLT,2020-03-09T09:20:10.194030,87.5
BK,2020-03-09T09:20:12.118883,41.1875
AUX,2020-03-09T09:20:13.034378,89.3125
MT,2020-03-09T09:20:13.993473,86.8125
HLT,2020-03-09T09:20:14.874065,87.5
BK,2020-03-09T09:20:16.839259,41.25
AUX,2020-03-09T09:20:17.754446,89.3125
MT,2020-03-09T09:20:18.716898,86.875
HLT,2020-03-09T09:20:19.754079,87.5
BK,2020-03-09T09:20:21.717745,41.25
AUX,2020-03-09T09:20:22.635389,89.3125
MT,2020-03-09T09:20:23.595494,86.875
HLT,2020-03-09T09:20:24.553858,87.5625
BK,2020-03-09T09:20:26.437606,41.25
AUX,2020-03-09T09:20:27.355415,89.375
MT,2020-03-09T09:20:28.314669,86.875
HLT,2020-03-09T09:20:29.273113,87.5625
BK,2020-03-09T09:20:31.156997,41.3125
AUX,2020-03-09T09:20:32.080547,89.375
MT,2020-03-09T09:20:33.034437,86.875
HLT,2020-03-09T09:20:33.994082,87.625
BK,2020-03-09T09:20:35.957077,41.3125
AUX,2020-03-09T09:20:36.876128,89.4375
MT,2020-03-09T09:20:37.833476,86.875
HLT,2020-03-09T09:20:38.733916,87.625
BK,2020-03-09T09:20:40.698435,41.3125
AUX,2020-03-09T09:20:41.607294,89.4375
MT,2020-03-09T09:20:43.238273,86.875
HLT,2020-03-09T09:20:44.196703,87.6875
BK,2020-03-09T09:20:46.150578,41.3125
AUX,2020-03-09T09:20:47.068364,89.5
MT,2020-03-09T09:20:48.047964,86.9375
HLT,2020-03-09T09:20:48.988116,87.6875
BK,2020-03-09T09:20:50.950402,41.375
AUX,2020-03-09T09:20:51.874174,89.5625
MT,2020-03-09T09:20:52.827927,87.0
HLT,2020-03-09T09:20:53.772814,87.75
BK,2020-03-09T09:20:55.715982,41.375
AUX,2020-03-09T09:20:56.636092,89.5625
MT,2020-03-09T09:20:57.593618,87.0
HLT,2020-03-09T09:20:58.475842,87.8125
BK,2020-03-09T09:21:00.438365,41.375
AUX,2020-03-09T09:21:01.356116,89.625
MT,2020-03-09T09:21:02.313647,87.0625
HLT,2020-03-09T09:21:03.193555,87.8125
BK,2020-03-09T09:21:05.098614,41.375
AUX,2020-03-09T09:21:05.995477,89.625
MT,2020-03-09T09:21:06.956869,87.0625
HLT,2020-03-09T09:21:07.914066,87.8125
BK,2020-03-09T09:21:09.877592,41.375
AUX,2020-03-09T09:21:10.793925,89.6875
MT,2020-03-09T09:21:11.675358,87.125
HLT,2020-03-09T09:21:12.635514,87.875
BK,2020-03-09T09:21:14.596871,41.4375
AUX,2020-03-09T09:21:15.513798,89.75
MT,2020-03-09T09:21:16.396050,87.25
HLT,2020-03-09T09:21:17.373787,87.9375
BK,2020-03-09T09:21:19.316845,41.5
AUX,2020-03-09T09:21:20.254443,89.75
MT,2020-03-09T09:21:21.196082,87.4375
HLT,2020-03-09T09:21:22.154895,87.9375
BK,2020-03-09T09:21:24.116673,41.5
AUX,2020-03-09T09:21:25.035002,89.8125
MT,2020-03-09T09:21:25.997614,87.5
HLT,2020-03-09T09:21:26.954731,88.0
BK,2020-03-09T09:21:28.915895,41.5625
AUX,2020-03-09T09:21:29.834394,89.8125
MT,2020-03-09T09:21:30.794416,87.4375
HLT,2020-03-09T09:21:31.757898,88.0625
BK,2020-03-09T09:21:33.718617,41.5625
AUX,2020-03-09T09:21:34.634418,89.875
MT,2020-03-09T09:21:35.594262,87.4375
HLT,2020-03-09T09:21:36.555094,88.125
BK,2020-03-09T09:21:38.517151,41.5625
AUX,2020-03-09T09:21:39.434501,89.875
MT,2020-03-09T09:21:40.395684,87.5
HLT,2020-03-09T09:21:41.355492,88.125
BK,2020-03-09T09:21:43.317379,41.625
AUX,2020-03-09T09:21:44.233839,89.9375
MT,2020-03-09T09:21:45.114003,87.625
HLT,2020-03-09T09:21:45.995494,88.1875
BK,2020-03-09T09:21:47.958003,41.6875
AUX,2020-03-09T09:21:48.873893,89.9375
MT,2020-03-09T09:21:49.754095,87.625
HLT,2020-03-09T09:21:50.713717,88.1875
BK,2020-03-09T09:21:52.618775,41.6875
AUX,2020-03-09T09:21:53.513322,90.0
MT,2020-03-09T09:21:54.394337,87.625
HLT,2020-03-09T09:21:55.353847,88.125
BK,2020-03-09T09:21:57.238770,41.625
AUX,2020-03-09T09:21:58.153829,90.0
MT,2020-03-09T09:21:59.036129,87.625
